time,close,high,low,open,volumefrom,volumeto
1557043200,5791.2,5802.36,5744.22,5775.6,1231.5,7186027.44
1557046800,5775.47,5796.29,5772.05,5791.2,535.1,3087140.94
1557050400,5808.41,5808.41,5763.7,5775.47,1060.74,6107078.46
1557054000,5781.91,5813.89,5777.31,5808.41,526.86,3069052.94
1557057600,5806.55,5809.7,5780.91,5781.91,616,3579993.41
1557061200,5801.46,5820.47,5787.37,5806.55,975.98,5632146.77
1557064800,5791.73,5804.67,5758.97,5801.46,1695.36,9792297.48
1557068400,5783.09,5792.32,5776.06,5791.73,1118.78,6533040.32
1557072000,5773.23,5786.61,5749.09,5783.09,1240.4,7178822.29
1557075600,5747.96,5777.74,5743.55,5773.23,938.15,5392974.89
1557079200,5788.17,5788.17,5709.74,5747.96,1915.45,10966758.27
1557082800,5772.57,5794.77,5768.12,5788.17,781.66,4523761.1
1557086400,5824.73,5834.18,5772.57,5772.57,1896.24,10979152.43
1557090000,5825.21,5849.5,5802.72,5824.73,1240.93,7260277.92
1557093600,5784.56,5828.44,5784.56,5825.21,746.82,4350438.6
1557097200,5794.14,5820.65,5784.56,5784.56,615.35,3570216.29
1557100800,5753.04,5809.89,5728.23,5794.14,2453.1,14128145.79
1557104400,5696.8,5766.81,5656.01,5753.04,4084.27,23095481.96
1557108000,5698.04,5715.34,5684.49,5696.8,1052.51,5999514.07
1557111600,5704.58,5712.12,5693.95,5698.04,735.85,4216621.92
1557115200,5737.43,5739.74,5692.06,5704.58,1283.15,7352799.95
1557118800,5726.85,5741.46,5724.06,5737.43,778.42,4465097.11
1557122400,5697.7,5727.69,5674.23,5726.85,1161.55,6612493.37
1557126000,5659.4,5707.12,5653.45,5697.7,1149.48,6498008.53
1557129600,5673.87,5686.53,5644.15,5659.4,1202.62,6823364.78
1557133200,5705.16,5712.28,5672.42,5673.87,1150.73,6515650.48
1557136800,5697.45,5722.44,5694.73,5705.16,758.22,4318590.98
1557140400,5721.05,5725.87,5696.84,5697.45,952.5,5502828.88
1557144000,5700.18,5721.05,5699.67,5721.05,1511.79,8684630.31
1557147600,5722.86,5723.94,5700.18,5700.18,823.64,4694823.7
1557151200,5737.86,5750.49,5722.28,5722.86,1552.84,8895070.34
1557154800,5733.43,5747.75,5725.2,5737.86,1066.43,6096494.25
1557158400,5775.57,5792.34,5733.43,5733.43,2828.71,16257211.05
1557162000,5771.71,5796.49,5761.82,5775.57,2147.44,12385675.13
1557165600,5814.07,5817.81,5771.71,5771.71,1772.19,10299540.8
1557169200,5794.6,5823.67,5788.76,5814.07,1034.7,5982251.29
