AAV,Age,CapPerc,Dollars,From,Player,Position,To,Year,Years
1500000.0,29,0.97,1500000.0,NO,Rafael Bush,FS,DET,2016.0,1.0
1500000.0,28,0.97,1500000.0,ARI,Sean Weatherspoon,ILB,ATL,2016.0,1.0
1500000.0,32,0.97,1500000.0,CHI,Jermon Bushrod,T,MIA,2016.0,1.0
645000.0,26,0.42,1290000.0,HOU,B.J. Daniels,WR,NYG,2016.0,2.0
1250000.0,26,0.81,1250000.0,TEN,Zach Brown,ILB,BUF,2016.0,1.0
1250000.0,26,0.81,1250000.0,BAL,Courtney Upshaw,DT,ATL,2016.0,1.0
1250000.0,26,0.81,1250000.0,DAL,Lance Dunbar,RB,DAL,2016.0,1.0
1200000.0,30,0.77,1200000.0,NYG,Markus Kuhn,DT,NE,2016.0,1.0
1175000.0,26,0.76,1175000.0,NO,Khiry Robinson,RB,NYJ,2016.0,1.0
1100000.0,33,0.71,1100000.0,ATL,Devin Hester,WR,BAL,2016.0,1.0
1100000.0,31,0.71,1100000.0,NYG,William Beatty,LT,NYG,2016.0,1.0
1100000.0,27,0.71,1100000.0,DAL,Jack Crawford,DT,DAL,2016.0,1.0
1065000.0,33,0.69,1065000.0,CAR,Roman Harper,SS,NO,2016.0,1.0
1065000.0,33,0.69,1065000.0,HOU,Nate Washington,WR,NE,2016.0,1.0
1065000.0,33,0.69,1065000.0,DET,Dan Orlovsky,QB,DET,2016.0,1.0
1065000.0,35,0.69,1065000.0,DET,Don Muhlbach,LS,DET,2016.0,1.0
1065000.0,33,0.69,1065000.0,SD,Kellen Clemens,QB,SD,2016.0,1.0
1050000.0,28,0.68,1050000.0,HOU,Cecil Shorts,WR,TB,2016.0,1.0
1050000.0,27,0.68,1050000.0,NE,ealver Siliga,DT,SEA,2016.0,1.0
1035000.0,32,0.67,1035000.0,CAR,Cortland Finnegan,CB,NO,2016.0,1.0
1025000.0,25,0.66,1025000.0,NYG,ueben Randle,WR,PHI,2016.0,1.0
1000000.0,33,0.64,1000000.0,SEA,Jahri Evans,G,NO,2016.0,1.0
1000000.0,36,0.64,1000000.0,ARI,Dwight Freeney,OLB,ATL,2016.0,1.0
1000000.0,29,0.64,1000000.0,NE,LeGarrette Blount,RB,NE,2016.0,1.0
1000000.0,26,0.64,1000000.0,SF,Tony Jerod-Eddie,DE,SF,2016.0,1.0
1000000.0,28,0.64,1000000.0,SEA,ichael Morgan,OLB,SEA,2016.0,1.0
1000000.0,27,0.64,1000000.0,ARI,Bradley Sowell,TE,SEA,2016.0,1.0
985000.0,34,0.63,985000.0,DEN,Antonio Smith,DE,HOU,2016.0,1.0
985000.0,35,0.63,985000.0,NYG,Cullen Jenkins,DE,WAS,2016.0,1.0
985000.0,34,0.63,985000.0,OAK,Khalif Barnes,LT,NO,2016.0,1.0
985000.0,38,0.63,985000.0,ATL,Shayne Graham,K,ATL,2016.0,1.0
985000.0,31,0.63,985000.0,TB,Tony McDaniel,DT,SEA,2016.0,1.0
985000.0,33,0.63,985000.0,GB,John Kuhn,FB,NO,2016.0,1.0
985000.0,31,0.63,985000.0,DET,Darryl Tapp,DE,NO,2016.0,1.0
985000.0,35,0.63,985000.0,SD,Mike Scifres,P,CAR,2016.0,1.0
965000.0,30,0.62,965000.0,ATL,Justin Durant,OLB,DAL,2016.0,1.0
965000.0,33,0.62,965000.0,PIT,Bruce Gradkowski,QB,PIT,2016.0,1.0
965000.0,31,0.62,965000.0,CAR,Fernando Velasco,G,BUF,2016.0,1.0
965000.0,33,0.62,965000.0,DET,Manuel Ramirez,G,CHI,2016.0,1.0
965000.0,31,0.62,965000.0,ATL,Philip Wheeler,OLB,ATL,2016.0,1.0
965000.0,31,0.62,965000.0,NO,Jamarca Sanford,SS,NO,2016.0,1.0
965000.0,29,0.62,965000.0,SD,Donald Brown,RB,NE,2016.0,1.0
965000.0,30,0.62,965000.0,ATL,Charles Godfrey,SS,ATL,2016.0,1.0
965000.0,32,0.62,965000.0,ARI,Red Bryant,DE,ARI,2016.0,1.0
965000.0,30,0.62,965000.0,NYJ,Kellen Davis,TE,NYJ,2016.0,1.0
920000.0,27,0.59,920000.0,WAS,Josh LeRibeus,C,WAS,2016.0,1.0
910000.0,29,0.59,910000.0,JAC,Sam Young,LT,MIA,2016.0,1.0
900000.0,26,0.58,900000.0,HOU,Johnathan Grimes,RB,HOU,2016.0,1.0
885000.0,30,0.57,885000.0,BAL,Justin Forsett,RB,DET,2016.0,1.0
885000.0,31,0.57,885000.0,ATL,Jake Long,LT,MIN,2016.0,1.0
885000.0,31,0.57,885000.0,MIN,Michael Griffin,FS,CAR,2016.0,1.0
885000.0,30,0.57,885000.0,BAL, Johnson,QB,NYG,2016.0,1.0
885000.0,30,0.57,885000.0,ATL,Kroy Biermann,OLB,BUF,2016.0,1.0
885000.0,31,0.57,885000.0,NO,David Hawthorne,ILB,BUF,2016.0,1.0
885000.0,31,0.57,885000.0,CHI,Alan Ball,CB,ARI,2016.0,1.0
885000.0,32,0.57,885000.0,GB,ames Jones,WR,SD,2016.0,1.0
885000.0,30,0.57,885000.0,DET,Bear Pascoe,TE,NE,2016.0,1.0
885000.0,28,0.57,885000.0,NYG,Hakeem Nicks,WR,NO,2016.0,1.0
885000.0,31,0.57,885000.0,TB,Mike Jenkins,CB,ARI,2016.0,1.0
885000.0,30,0.57,885000.0,NYJ,Leger Douzable,DT,BUF,2016.0,1.0
885000.0,30,0.57,885000.0,TB,Connor Barth,K,NO,2016.0,1.0
885000.0,31,0.57,885000.0,DEN,Andre Caldwell,WR,DET,2016.0,1.0
885000.0,33,0.57,885000.0,OAK,Lorenzo Alexander,OLB,BUF,2016.0,1.0
880000.0,29,0.57,880000.0,DEN,Jordan Norwood,WR,DEN,2016.0,1.0
850000.0,27,0.55,850000.0,NYJ,Jeremy Kerley,WR,DET,2016.0,1.0
840000.0,30,0.54,840000.0,HOU,ett Graham,TE,DEN,2016.0,1.0
840000.0,31,0.54,840000.0,IND,Greg Toler,CB,WAS,2016.0,1.0
840000.0,30,0.54,840000.0,IND,Colt Anderson,SS,BUF,2016.0,1.0
840000.0,28,0.54,840000.0,MIA,Kelvin Sheppard,ILB,NYG,2016.0,1.0
840000.0,28,0.54,840000.0,TB,Bobby Rainey,RB,NYG,2016.0,1.0
840000.0,30,0.54,840000.0,NO,Tim Hightower,RB,NO,2016.0,1.0
840000.0,27,0.54,840000.0,NYJ,Benjamin Ijalana,RT,NYJ,2016.0,1.0
840000.0,29,0.54,840000.0,NYJ,Jeff Cumberland,TE,SD,2016.0,1.0
840000.0,26,0.54,840000.0,ARI,Corey White,CB,BUF,2016.0,1.0
840000.0,29,0.54,840000.0,CAR,Kyle Love,DT,CAR,2016.0,1.0
840000.0,28,0.54,840000.0,TB,Bruce Carter,OLB,NYJ,2016.0,1.0
840000.0,27,0.54,840000.0,DEN,Omar Bolden,FS,CHI,2016.0,1.0
840000.0,30,0.54,840000.0,NYG,Geoff Schwartz,G,DET,2016.0,1.0
840000.0,28,0.54,840000.0,MIA,Spencer Paysinger,ILB,MIA,2016.0,1.0
840000.0,29,0.54,840000.0,PHI,E.J. Biggers,CB,NE,2016.0,1.0
840000.0,28,0.54,840000.0,NYJ,Darrin Walls,CB,DET,2016.0,1.0
840000.0,27,0.54,840000.0,CHI,Sam Acho,OLB,CHI,2016.0,1.0
840000.0,29,0.54,840000.0,CHI,Chris Prosinski,SS,CHI,2016.0,1.0
840000.0,28,0.54,840000.0,TEN,Steven Johnson,ILB,PIT,2016.0,1.0
840000.0,27,0.54,840000.0,BUF,Leonard Hankerson,WR,BUF,2016.0,1.0
840000.0,26,0.54,840000.0,CIN,Brandon Thompson,DT,CIN,2016.0,1.0
840000.0,27,0.54,840000.0,CHI,Deonte Thompson,WR,CHI,2016.0,1.0
840000.0,26,0.54,840000.0,MIN,Robert Blanton,SS,BUF,2016.0,1.0
840000.0,28,0.54,840000.0,OAK,Taylor Mays,SS,CIN,2016.0,1.0
840000.0,26,0.54,840000.0,BAL,Chris Givens,WR,PHI,2016.0,1.0
840000.0,29,0.54,840000.0,MIN,Matt Asiata,RB,MIN,2016.0,1.0
840000.0,29,0.54,840000.0,CLE,Jim Dray,TE,BUF,2016.0,1.0
840000.0,27,0.54,840000.0,KC,Jamell Fleming,S,KC,2016.0,1.0
840000.0,27,0.54,840000.0,WAS,Frank Kearse,DE,NE,2016.0,1.0
840000.0,27,0.54,840000.0,NO,Travaris Cadet,RB,NO,2016.0,1.0
840000.0,28,0.54,840000.0,NO,Kai Forbath,K,NO,2016.0,1.0
825000.0,26,0.53,825000.0,BAL,Brynden Trawick,SS,OAK,2016.0,1.0
820000.0,27,0.53,820000.0,ATL,Bryce Harris,RT,ATL,2016.0,1.0
815000.0,26,0.52,815000.0,DET,Tim Wright,TE,DET,2016.0,1.0
810000.0,29,0.52,810000.0,SD,Jeff Linkenbach,RT,JAC,2016.0,1.0
810000.0,28,0.52,810000.0,OAK,Jeremy Ross,WR,NYJ,2016.0,1.0
810000.0,28,0.52,810000.0,MIN,Justin Trattou,DE,MIN,2016.0,1.0
810000.0,28,0.52,810000.0,DET,Travis Lewis,ILB,MIN,2016.0,1.0
800000.0,26,0.52,800000.0,DEN,Lerentee McCray,DE,GB,2016.0,1.0
800000.0,27,0.52,800000.0,NYJ,tonio Allen,CB,HOU,2016.0,1.0
785000.0,27,0.51,785000.0,WAS,Tom Compton,G,ATL,2016.0,1.0
780000.0,27,0.5,780000.0,PIT,Byron Stingily,RT,NYG,2016.0,1.0
780000.0,28,0.5,780000.0,MIA,Jacques McClendon,C,MIA,2016.0,1.0
760000.0,24,0.49,760000.0,DEN,Ronnie Hillman,RB,MIN,2016.0,1.0
760000.0,27,0.49,760000.0,SD,Donald Butler,ILB,MIA,2016.0,1.0
760000.0,29,0.49,760000.0,WAS,Logan Paulsen,TE,CHI,2016.0,1.0
760000.0,32,0.49,760000.0,SEA,Will Tukuafu,FB,SEA,2016.0,1.0
760000.0,29,0.49,760000.0,TB,Henry Melton,DT,DEN,2016.0,1.0
760000.0,29,0.49,760000.0,BUF,Alex Carrington,DT,HOU,2016.0,1.0
760000.0,29,0.49,760000.0,SEA,Lemuel Jeanpierre,C,DET,2016.0,1.0
760000.0,27,0.49,760000.0,GB,Andrew Quarless,TE,DET,2016.0,1.0
760000.0,29,0.49,760000.0,MIA,elley Smith,G,CHI,2016.0,1.0
760000.0,26,0.49,760000.0,PIT,Mike Adams,LT,CHI,2016.0,1.0
760000.0,28,0.49,760000.0,WAS,eron Johnson,SS,KC,2016.0,1.0
760000.0,29,0.49,760000.0,WAS,Darrel Young,FB,CHI,2016.0,1.0
760000.0,27,0.49,760000.0,IND,Billy Winn,DE,DEN,2016.0,1.0
760000.0,29,0.49,760000.0,DET,Jermelle Cudjo,DT,NYG,2016.0,1.0
760000.0,26,0.49,760000.0,CAR,randon Boykin,CB,CHI,2016.0,1.0
760000.0,26,0.49,760000.0,JAC,Bernard Pierce,RB,NYJ,2016.0,1.0
760000.0,29,0.49,760000.0,SD,Kavell Conner,ILB,BAL,2016.0,1.0
760000.0,29,0.49,760000.0,SEA,hase Coffman,TE,IND,2016.0,1.0
760000.0,30,0.49,760000.0,DAL,Nick Hayden,DT,CLE,2016.0,1.0
760000.0,26,0.49,760000.0,NE,Leonard Johnson,CB,CAR,2016.0,1.0
760000.0,28,0.49,760000.0,DEN,Kyle Williams,WR,NYJ,2016.0,1.0
760000.0,29,0.49,760000.0,ATL,Tony Moeaki,TE,CHI,2016.0,1.0
760000.0,28,0.49,760000.0,WAS,Andre Roberts,WR,DET,2016.0,1.0
760000.0,27,0.49,760000.0,IND,Dan Herron,RB,BUF,2016.0,1.0
760000.0,29,0.49,760000.0,PIT,Cam Thomas,DT,LAR,2016.0,1.0
760000.0,27,0.49,760000.0,NYJ,Jamari Lattimore,ILB,BUF,2016.0,1.0
760000.0,29,0.49,760000.0,SD,David Johnson,TE,PIT,2016.0,1.0
760000.0,28,0.49,760000.0,CHI,Vladimir Ducasse,G,BAL,2016.0,1.0
760000.0,28,0.49,760000.0,NE,Dekoda Watson,OLB,DEN,2016.0,1.0
760000.0,32,0.49,760000.0,NO,andon Browner,CB,SEA,2016.0,1.0
760000.0,28,0.49,760000.0,DEN,Shiloh Keo,SS,DEN,2016.0,1.0
760000.0,29,0.49,760000.0,SD,Ricardo Mathews,DT,PIT,2016.0,1.0
760000.0,26,0.49,760000.0,PIT,Jordan Todman,RB,IND,2016.0,1.0
760000.0,26,0.49,760000.0,DAL,Robert Turbin,RB,IND,2016.0,1.0
760000.0,28,0.49,760000.0,CHI,Robert Housler,TE,CHI,2016.0,1.0
760000.0,29,0.49,760000.0,DAL,Charles Brown,LT,DAL,2016.0,1.0
760000.0,29,0.49,760000.0,DET,Crezdon Butler,CB,DET,2016.0,1.0
760000.0,27,0.49,760000.0,MIA,ames-Michael Johnson,OLB,MIA,2016.0,1.0
760000.0,27,0.49,760000.0,DAL,Joshua Thomas,CB,DAL,2016.0,1.0
760000.0,28,0.49,760000.0,PHI,Thaddeus Lewis,QB,SF,2016.0,1.0
755000.0,26,0.49,755000.0,IND,Bjoern Werner,OLB,JAC,2016.0,1.0
750000.0,25,0.48,750000.0,PIT,Terence Garvin,ILB,WAS,2016.0,1.0
725000.0,25,0.47,725000.0,SEA,Christine Michael,RB,SEA,2016.0,1.0
725000.0,27,0.47,725000.0,SD,Damion Square,DT,SD,2016.0,1.0
700000.0,27,0.45,700000.0,GB,Don Barclay,RT,GB,2016.0,1.0
700000.0,26,0.45,700000.0,HOU,Justin Tuggle,ILB,CLE,2016.0,1.0
675000.0,27,0.43,675000.0,JAC,Ryan Davis,DE,DAL,2016.0,1.0
675000.0,26,0.43,675000.0,IND,Neiko Thorpe,CB,SEA,2016.0,1.0
675000.0,26,0.43,675000.0,IND,Khaled Holmes,C,CHI,2016.0,1.0
675000.0,26,0.43,675000.0,CHI,Patrick Omameh,RT,JAC,2016.0,1.0
675000.0,27,0.43,675000.0,CAR,Nate Chandler,LT,CHI,2016.0,1.0
675000.0,23,0.43,675000.0,MIA,Damontre Moore,DE,OAK,2016.0,1.0
675000.0,28,0.43,675000.0,MIA,Brandon Williams,TE,SEA,2016.0,1.0
675000.0,26,0.43,675000.0,NYJ,Ryan Quigley,P,PHI,2016.0,1.0
675000.0,26,0.43,675000.0,SD,Brandian Ross,CB,DEN,2016.0,1.0
675000.0,26,0.43,675000.0,BAL,Trent Richardson,RB,BAL,2016.0,1.0
675000.0,26,0.43,675000.0,BUF,MarQueis Gray,TE,MIA,2016.0,1.0
675000.0,25,0.43,675000.0,CHI,LaRoy Reynolds,ILB,ATL,2016.0,1.0
675000.0,25,0.43,675000.0,LAR,Daren Bates,ILB,OAK,2016.0,1.0
675000.0,26,0.43,675000.0,LAR,Brian Folkerts,C,LAR,2016.0,1.0
675000.0,26,0.43,675000.0,CHI,Nick Becton,LT,CHI,2016.0,1.0
620000.0,26,0.4,620000.0,GB,Andy Mulumba,OLB,KC,2016.0,1.0
600000.0,24,0.39,600000.0,NE,Dominique Easley,DT,LAR,2016.0,1.0
600000.0,26,0.39,600000.0,TEN,ke Martin,DT,PHI,2016.0,1.0
600000.0,27,0.39,600000.0,NE,Brian Tyms,WR,IND,2016.0,1.0
600000.0,27,0.39,600000.0,NYJ,Zach Sudfeld,TE,NYJ,2016.0,1.0
525000.0,23,0.34,525000.0,LAR,Eric Patterson,CB,CLE,2016.0,1.0
450000.0,24,0.29,450000.0,SEA,Andrew East,LS,OAK,2016.0,1.0
13500000.0,26,8.08,67500000.0,HOU,A.J. Bouye,CB,JAC,2017.0,5.0
13000000.0,26,7.78,65000000.0,BUF,Stephon Gilmore,CB,NE,2017.0,5.0
12000000.0,27,7.19,60000000.0,CIN,Kevin Zeitler,G,CLE,2017.0,5.0
15000000.0,31,8.98,60000000.0,ARI,is Campbell,DE,JAC,2017.0,4.0
11750000.0,28,7.04,58750000.0,DET,ley Reiff,LT,MIN,2017.0,5.0
11100000.0,28,6.65,55500000.0,MIN,Matt Kalil,LT,CAR,2017.0,5.0
13250000.0,29,7.93,53000000.0,DEN,Russell Okung,LT,LAC,2017.0,4.0
10500000.0,28,6.29,52500000.0,BAL,Brandon Williams,DT,BAL,2017.0,5.0
9500000.0,27,5.69,47500000.0,BAL,Ricky Wagner,RT,DET,2017.0,5.0
9500000.0,31,5.69,47500000.0,WAS,Pierre Garcon,WR,SF,2017.0,5.0
15000000.0,27,8.98,45000000.0,TB,Mike Glennon,QB,CHI,2017.0,3.0
9000000.0,28,5.39,36000000.0,DAL,Ron Leary,G,DEN,2017.0,4.0
8875000.0,27,5.31,35500000.0,NE,Dont'a Hightower,ILB,NE,2017.0,4.0
8500000.0,25,5.09,34000000.0,ARI,Tony Jefferson,SS,BAL,2017.0,4.0
6800000.0,25,4.07,34000000.0,BUF,Robert Woods,WR,LAR,2017.0,5.0
8500000.0,26,5.09,34000000.0,DET,Larry Warford,G,NO,2017.0,4.0
11250000.0,35,6.74,33750000.0,CIN,Andrew Whitworth,LT,LAR,2017.0,3.0
11166667.0,30,6.69,33500000.0,WAS,DeSean Jackson,WR,TB,2017.0,3.0
8125000.0,28,4.87,32500000.0,LAR,Kenny Britt,WR,CLE,2017.0,4.0
6100000.0,26,3.65,30500000.0,GB,Micah Hyde,SS,BUF,2017.0,5.0
6000000.0,28,3.59,30000000.0,CAR,Mike Remmers,RT,MIN,2017.0,5.0
10000000.0,26,5.99,30000000.0,NE,Logan Ryan,CB,TEN,2017.0,3.0
9500000.0,29,5.69,28500000.0,GB,T.J. Lang,G,DET,2017.0,3.0
7000000.0,29,4.19,28000000.0,NO,Nick Fairley,DT,NO,2017.0,4.0
9000000.0,28,5.39,27000000.0,CLE,Joe Haden,CB,PIT,2017.0,3.0
9000000.0,25,5.39,27000000.0,NYG,Johnathan Hankins,DT,IND,2017.0,3.0
5300000.0,28,3.17,26500000.0,OAK,Malcolm Smith,OLB,SF,2017.0,5.0
6500000.0,29,3.89,26000000.0,DAL,Barry Church,SS,JAC,2017.0,4.0
8500000.0,28,5.09,25500000.0,NE,Jabaal Sheard,DE,IND,2017.0,3.0
5000000.0,27,2.99,25000000.0,OAK,Stacy McGee,DT,WAS,2017.0,5.0
6250000.0,27,3.74,25000000.0,JAC,John Cyprien,SS,TEN,2017.0,4.0
8000000.0,28,4.79,24000000.0,JAC,Kelvin Beachum,LT,NYJ,2017.0,3.0
6000000.0,26,3.59,24000000.0,CAR,A.J. Klein,OLB,NO,2017.0,4.0
5875000.0,31,3.52,23500000.0,DAL,Brandon Carr,CB,BAL,2017.0,4.0
7000000.0,30,4.19,21000000.0,NE,Martellus Bennett,TE,GB,2017.0,3.0
5250000.0,29,3.14,21000000.0,DAL,Terrell McClain,DT,WAS,2017.0,4.0
5250000.0,26,3.14,21000000.0,BAL,Kyle Juszczyk,FB,SF,2017.0,4.0
6125000.0,28,3.67,18375000.0,OAK,Menelik Watson,RT,DEN,2017.0,3.0
4500000.0,28,2.69,18000000.0,MIN,Rhett Ellison,TE,NYG,2017.0,4.0
6000000.0,26,3.59,18000000.0,MIA,Dion Sims,TE,CHI,2017.0,3.0
4250000.0,29,2.54,17000000.0,MIN,Captain Munnerlyn,CB,CAR,2017.0,4.0
4250000.0,27,2.54,17000000.0,DAL,Terrance Williams,WR,DAL,2017.0,4.0
5583333.0,26,3.34,16750000.0,GB,J.C. Tretter,C,CLE,2017.0,3.0
5500000.0,28,3.29,16500000.0,DEN,Sylvester Williams,DT,TEN,2017.0,3.0
5333333.0,27,3.19,16000000.0,ARI,Marcus Cooper,CB,CHI,2017.0,3.0
5250000.0,29,3.14,15750000.0,WAS,Chris Baker,DT,TB,2017.0,3.0
3825000.0,27,2.29,15300000.0,BAL,Lawrence Guy,DT,NE,2017.0,4.0
5008333.0,30,3.0,15025000.0,OAK,Austin Howard,RT,BAL,2017.0,3.0
5000000.0,27,2.99,15000000.0,OAK,Latavius Murray,RB,MIN,2017.0,3.0
5000000.0,28,2.99,15000000.0,SF,Torrey Smith,WR,PHI,2017.0,3.0
4500000.0,26,2.69,13500000.0,HOU,John Simon,DE,IND,2017.0,3.0
4500000.0,26,2.69,13500000.0,ARI,D.J. Swearinger,FS,WAS,2017.0,3.0
4500000.0,32,2.69,13500000.0,HOU,Quintin Demps,SS,CHI,2017.0,3.0
3250000.0,26,1.95,13000000.0,CLE,Jordan Poyer,FS,BUF,2017.0,4.0
4250000.0,33,2.54,12750000.0,SF,Antoine Bethea,FS,ARI,2017.0,3.0
6000000.0,31,3.59,12000000.0,PIT,Lawrence Timmons,ILB,MIA,2017.0,2.0
4000000.0,26,2.4,12000000.0,ATL,Levine Toilolo,TE,ATL,2017.0,3.0
6000000.0,31,3.59,12000000.0,CHI,Brian Hoyer,QB,SF,2017.0,2.0
5500000.0,32,3.29,11000000.0,NYJ,Darrelle Revis,CB,KC,2017.0,2.0
5500000.0,29,3.29,11000000.0,KC,Jeremy Maclin,WR,BAL,2017.0,2.0
5500000.0,28,3.29,11000000.0,KC,Nick Foles,QB,PHI,2017.0,2.0
5500000.0,26,3.29,11000000.0,PIT,Markus Wheaton,WR,CHI,2017.0,2.0
3666667.0,32,2.2,11000000.0,CAR,Ted Ginn Jr.,WR,NO,2017.0,3.0
5500000.0,33,3.29,11000000.0,NYJ,Brandon Marshall,WR,NYG,2017.0,2.0
5300000.0,30,3.17,10600000.0,GB,Jared Cook,TE,OAK,2017.0,2.0
5125000.0,28,3.07,10250000.0,NYJ,Benjamin Ijalana,RT,NYJ,2017.0,2.0
10000000.0,34,5.99,10000000.0,CHI,Jay Cutler,QB,MIA,2017.0,1.0
3333333.0,30,2.0,10000000.0,PHI,Nolan Carroll,CB,DAL,2017.0,3.0
3333333.0,26,2.0,10000000.0,TB,Russell Shepard,WR,CAR,2017.0,3.0
9500000.0,27,5.69,9500000.0,CHI,Alshon Jeffery,WR,PHI,2017.0,1.0
3000000.0,27,1.8,9000000.0,HOU,Ryan Griffin,TE,HOU,2017.0,3.0
3000000.0,25,1.8,9000000.0,TB,Akeem Spence,DT,DET,2017.0,3.0
2950000.0,32,1.77,8850000.0,SEA,Steven Hauschka,K,BUF,2017.0,3.0
2933333.0,28,1.76,8800000.0,DAL,Jack Crawford,DT,ATL,2017.0,3.0
2933333.0,32,1.76,8800000.0,LAC,Danny Woodhead,RB,BAL,2017.0,3.0
4250000.0,26,2.54,8500000.0,MIN,Cordarrelle Patterson,WR,OAK,2017.0,2.0
2100000.0,28,1.26,8400000.0,ATL,Patrick DiMarco,FB,BUF,2017.0,4.0
2675000.0,28,1.6,8025000.0,PHI,Stefen Wisniewski,G,PHI,2017.0,3.0
4000000.0,33,2.4,8000000.0,BAL,Elvis Dumervil,OLB,SF,2017.0,2.0
8000000.0,27,4.79,8000000.0,KC,Dontari Poe,DT,ATL,2017.0,1.0
8000000.0,27,4.79,8000000.0,PHI,Bennie Logan,DT,KC,2017.0,1.0
8000000.0,25,4.79,8000000.0,JAC,Luke Joeckel,G,SEA,2017.0,1.0
3875000.0,26,2.32,7750000.0,DEN,Kayvon Webster,CB,LAR,2017.0,2.0
3750000.0,32,2.25,7500000.0,CIN,Domata Peko,DT,DEN,2017.0,2.0
3500000.0,32,2.1,7000000.0,MIN,Adrian Peterson,RB,NO,2017.0,2.0
7000000.0,28,4.19,7000000.0,JAC,Prince Amukamara,CB,CHI,2017.0,1.0
2250000.0,29,1.35,6750000.0,LAR,Greg Zuerlein,K,LAR,2017.0,3.0
2100000.0,31,1.26,6300000.0,BAL,Lardarius Webb,CB,BAL,2017.0,3.0
3000000.0,30,1.8,6000000.0,JAC,Tyson Alualu,DE,PIT,2017.0,2.0
6000000.0,38,3.59,6000000.0,CLE,Josh McCown,QB,NYJ,2017.0,1.0
6000000.0,28,3.59,6000000.0,CLE,Terrelle Pryor,WR,WAS,2017.0,1.0
3000000.0,42,1.8,6000000.0,SF,Phil Dawson,K,ARI,2017.0,2.0
3000000.0,26,1.8,6000000.0,BUF,Marquise Goodwin,WR,SF,2017.0,2.0
2975000.0,34,1.78,5950000.0,BUF,Lorenzo Alexander,OLB,BUF,2017.0,2.0
2912500.0,27,1.74,5825000.0,CHI,Cornelius Washington,DE,DET,2017.0,2.0
1883333.0,30,1.13,5650000.0,CHI,Ted Larsen,G,MIA,2017.0,3.0
2750000.0,28,1.65,5500000.0,TB,Joe Hawley,C,TB,2017.0,2.0
2750000.0,28,1.65,5500000.0,DAL,J.J. Wilcox,FS,TB,2017.0,2.0
1716667.0,29,1.03,5150000.0,OAK,Andre Holmes,WR,BUF,2017.0,3.0
1700000.0,29,1.02,5100000.0,DEN,Dekoda Watson,OLB,SF,2017.0,3.0
2500000.0,33,1.5,5000000.0,NYJ,David Harris,ILB,NE,2017.0,2.0
2500000.0,26,1.5,5000000.0,LAC,Manti Te'o,ILB,NO,2017.0,2.0
5000000.0,27,2.99,5000000.0,DAL,Morris Claiborne,CB,NYJ,2017.0,1.0
2500000.0,26,1.5,5000000.0,TB,Josh Robinson,FS,TB,2017.0,2.0
2500000.0,27,1.5,5000000.0,ARI,Earl Watford,G,JAC,2017.0,2.0
2500000.0,29,1.5,5000000.0,TEN,arl Klug,DT,TEN,2017.0,2.0
2500000.0,28,1.5,5000000.0,TB,hristopher Conte,FS,TB,2017.0,2.0
2375000.0,27,1.42,4750000.0,OAK,Brynden Trawick,SS,TEN,2017.0,2.0
2200000.0,28,1.32,4400000.0,PIT,Landry Jones,QB,PIT,2017.0,2.0
4250000.0,26,2.54,4250000.0,ARI,Kevin Minter,ILB,CIN,2017.0,1.0
4250000.0,26,2.54,4250000.0,GB,Eddie Lacy,RB,SEA,2017.0,1.0
2100000.0,36,1.26,4200000.0,IND,Mike Adams,FS,CAR,2017.0,2.0
1400000.0,30,0.84,4200000.0,BAL,Anthony Levine,SS,BAL,2017.0,3.0
2050000.0,30,1.23,4100000.0,CIN,Margus Hunt,DE,IND,2017.0,2.0
4000000.0,30,2.4,4000000.0,DEN,T.J. Ward,SS,TB,2017.0,1.0
4000000.0,30,2.4,4000000.0,NYJ,Eric Decker,WR,TEN,2017.0,1.0
2000000.0,30,1.2,4000000.0,TEN,Al Woods,DT,IND,2017.0,2.0
2000000.0,29,1.2,4000000.0,LAR,Lance Kendricks,TE,GB,2017.0,2.0
2000000.0,29,1.2,4000000.0,DET,Stefan Charles,DT,JAC,2017.0,2.0
2000000.0,28,1.2,4000000.0,ATL,Aldrick Robinson,WR,SF,2017.0,2.0
2000000.0,26,1.2,4000000.0,CHI,Matt Barkley,QB,SF,2017.0,2.0
2000000.0,28,1.2,4000000.0,LAC,Damion Square,DT,LAC,2017.0,2.0
2000000.0,34,1.2,4000000.0,NYG,Robbie Gould,K,SF,2017.0,2.0
1900000.0,26,1.14,3800000.0,BUF,Jordan Mills,RT,BUF,2017.0,2.0
1900000.0,25,1.14,3800000.0,NYJ,Josh Martin,OLB,NYJ,2017.0,2.0
3750000.0,27,2.25,3750000.0,OAK,D.J. Hayden,CB,DET,2017.0,1.0
1862500.0,35,1.12,3725000.0,CAR,Andy Lee,P,ARI,2017.0,2.0
1800000.0,31,1.08,3600000.0,SF,Jeremy Zuttah,C,BAL,2017.0,2.0
3500000.0,33,2.1,3500000.0,SF,Ahmad Brooks,OLB,GB,2017.0,1.0
3500000.0,30,2.1,3500000.0,PHI,Connor Barwin,OLB,LAR,2017.0,1.0
1750000.0,27,1.05,3500000.0,SEA,Neiko Thorpe,CB,SEA,2017.0,2.0
1750000.0,28,1.05,3500000.0,NYG,Marshall Newhouse,RT,OAK,2017.0,2.0
3500000.0,37,2.1,3500000.0,GB,Julius Peppers,DE,CAR,2017.0,1.0
1166667.0,29,0.7,3500000.0,BAL,Vladimir Ducasse,G,BUF,2017.0,3.0
